unit_id,utterance_id,law_number,document_uri,sample_index,status,model,decision,n_annotations,needs_human_review,decision_justification,limitations,quality_flags,validation_errors,input_tokens,output_tokens,cached_input_tokens,reasoning_tokens
utt_77f763d2c27104f56672::p0016-p0017,utt_77f763d2c27104f56672,21735,http://datos.bcn.cl/recurso/cl/documento/706982,294,pending,,,0,,,,[],[],0,0,0,0
utt_77f763d2c27104f56672::p0018-p0021,utt_77f763d2c27104f56672,21735,http://datos.bcn.cl/recurso/cl/documento/706982,295,pending,,,0,,,,[],[],0,0,0,0
utt_61cd3a8bdadcb637e86a::p0001,utt_61cd3a8bdadcb637e86a,21735,http://datos.bcn.cl/recurso/cl/documento/706982,296,pending,,,0,,,,[],[],0,0,0,0
utt_6b8e3f613d4ddf0eb004::p0001-p0003,utt_6b8e3f613d4ddf0eb004,21735,http://datos.bcn.cl/recurso/cl/documento/706982,297,pending,,,0,,,,[],[],0,0,0,0
utt_6b8e3f613d4ddf0eb004::p0004-p0006,utt_6b8e3f613d4ddf0eb004,21735,http://datos.bcn.cl/recurso/cl/documento/706982,298,pending,,,0,,,,[],[],0,0,0,0
utt_6b8e3f613d4ddf0eb004::p0007-p0010,utt_6b8e3f613d4ddf0eb004,21735,http://datos.bcn.cl/recurso/cl/documento/706982,299,pending,,,0,,,,[],[],0,0,0,0
utt_6b8e3f613d4ddf0eb004::p0011-p0013,utt_6b8e3f613d4ddf0eb004,21735,http://datos.bcn.cl/recurso/cl/documento/706982,300,pending,,,0,,,,[],[],0,0,0,0
utt_6b8e3f613d4ddf0eb004::p0014-p0015,utt_6b8e3f613d4ddf0eb004,21735,http://datos.bcn.cl/recurso/cl/documento/706982,301,pending,,,0,,,,[],[],0,0,0,0
utt_6b8e3f613d4ddf0eb004::p0016-p0018,utt_6b8e3f613d4ddf0eb004,21735,http://datos.bcn.cl/recurso/cl/documento/706982,302,pending,,,0,,,,[],[],0,0,0,0
utt_6b8e3f613d4ddf0eb004::p0019-p0021,utt_6b8e3f613d4ddf0eb004,21735,http://datos.bcn.cl/recurso/cl/documento/706982,303,pending,,,0,,,,[],[],0,0,0,0
utt_6b8e3f613d4ddf0eb004::p0022,utt_6b8e3f613d4ddf0eb004,21735,http://datos.bcn.cl/recurso/cl/documento/706982,304,pending,,,0,,,,[],[],0,0,0,0
utt_6b8e3f613d4ddf0eb004::p0023-p0024,utt_6b8e3f613d4ddf0eb004,21735,http://datos.bcn.cl/recurso/cl/documento/706982,305,pending,,,0,,,,[],[],0,0,0,0
utt_6b8e3f613d4ddf0eb004::p0025-p0031,utt_6b8e3f613d4ddf0eb004,21735,http://datos.bcn.cl/recurso/cl/documento/706982,306,pending,,,0,,,,[],[],0,0,0,0
utt_24afacdd9ef1540c4c4c::p0001-p0002,utt_24afacdd9ef1540c4c4c,21735,http://datos.bcn.cl/recurso/cl/documento/706982,307,pending,,,0,,,,[],[],0,0,0,0
utt_5bf7ef17c6eb14772f4c::p0001-p0003,utt_5bf7ef17c6eb14772f4c,21735,http://datos.bcn.cl/recurso/cl/documento/706982,308,pending,,,0,,,,[],[],0,0,0,0
utt_5bf7ef17c6eb14772f4c::p0004-p0005,utt_5bf7ef17c6eb14772f4c,21735,http://datos.bcn.cl/recurso/cl/documento/706982,309,pending,,,0,,,,[],[],0,0,0,0
utt_5bf7ef17c6eb14772f4c::p0006-p0010,utt_5bf7ef17c6eb14772f4c,21735,http://datos.bcn.cl/recurso/cl/documento/706982,310,pending,,,0,,,,[],[],0,0,0,0
utt_5bf7ef17c6eb14772f4c::p0011-p0014,utt_5bf7ef17c6eb14772f4c,21735,http://datos.bcn.cl/recurso/cl/documento/706982,311,pending,,,0,,,,[],[],0,0,0,0
utt_5bf7ef17c6eb14772f4c::p0015,utt_5bf7ef17c6eb14772f4c,21735,http://datos.bcn.cl/recurso/cl/documento/706982,312,pending,,,0,,,,[],[],0,0,0,0
utt_5bf7ef17c6eb14772f4c::p0016-p0019,utt_5bf7ef17c6eb14772f4c,21735,http://datos.bcn.cl/recurso/cl/documento/706982,313,pending,,,0,,,,[],[],0,0,0,0
utt_5bf7ef17c6eb14772f4c::p0020-p0023,utt_5bf7ef17c6eb14772f4c,21735,http://datos.bcn.cl/recurso/cl/documento/706982,314,pending,,,0,,,,[],[],0,0,0,0
utt_5bf7ef17c6eb14772f4c::p0024-p0027,utt_5bf7ef17c6eb14772f4c,21735,http://datos.bcn.cl/recurso/cl/documento/706982,315,pending,,,0,,,,[],[],0,0,0,0
utt_5bf7ef17c6eb14772f4c::p0028-p0032,utt_5bf7ef17c6eb14772f4c,21735,http://datos.bcn.cl/recurso/cl/documento/706982,316,pending,,,0,,,,[],[],0,0,0,0
utt_5bf7ef17c6eb14772f4c::p0033-p0037,utt_5bf7ef17c6eb14772f4c,21735,http://datos.bcn.cl/recurso/cl/documento/706982,317,pending,,,0,,,,[],[],0,0,0,0
utt_5bf7ef17c6eb14772f4c::p0038-p0042,utt_5bf7ef17c6eb14772f4c,21735,http://datos.bcn.cl/recurso/cl/documento/706982,318,pending,,,0,,,,[],[],0,0,0,0
utt_5bf7ef17c6eb14772f4c::p0043-p0045,utt_5bf7ef17c6eb14772f4c,21735,http://datos.bcn.cl/recurso/cl/documento/706982,319,pending,,,0,,,,[],[],0,0,0,0
utt_0d0e8295a33ee80ff1fb::p0001,utt_0d0e8295a33ee80ff1fb,21735,http://datos.bcn.cl/recurso/cl/documento/706982,320,pending,,,0,,,,[],[],0,0,0,0
utt_387282966d097911c764::p0001,utt_387282966d097911c764,21735,http://datos.bcn.cl/recurso/cl/documento/706982,321,pending,,,0,,,,[],[],0,0,0,0
utt_a46bfce3a955dc92c8ac::p0001,utt_a46bfce3a955dc92c8ac,21735,http://datos.bcn.cl/recurso/cl/documento/706982,322,pending,,,0,,,,[],[],0,0,0,0
utt_3cc31a77584c185f9a58::p0001-p0003,utt_3cc31a77584c185f9a58,21735,http://datos.bcn.cl/recurso/cl/documento/706982,323,pending,,,0,,,,[],[],0,0,0,0
utt_642ae8094a73ccea30cb::p0001,utt_642ae8094a73ccea30cb,21735,http://datos.bcn.cl/recurso/cl/documento/706982,324,pending,,,0,,,,[],[],0,0,0,0
utt_0758c5a755aa1cb64130::p0001-p0006,utt_0758c5a755aa1cb64130,21735,http://datos.bcn.cl/recurso/cl/documento/706982,325,pending,,,0,,,,[],[],0,0,0,0
utt_dcd33c4f8d8e057e3e23::p0001-p0004,utt_dcd33c4f8d8e057e3e23,21735,http://datos.bcn.cl/recurso/cl/documento/706982,326,pending,,,0,,,,[],[],0,0,0,0
utt_91ab92c9b171b7d75a66::p0001-p0004,utt_91ab92c9b171b7d75a66,21735,http://datos.bcn.cl/recurso/cl/documento/706982,327,pending,,,0,,,,[],[],0,0,0,0
utt_91ab92c9b171b7d75a66::p0005-p0006,utt_91ab92c9b171b7d75a66,21735,http://datos.bcn.cl/recurso/cl/documento/706982,328,pending,,,0,,,,[],[],0,0,0,0
utt_2194f4acf78658872aa5::p0001-p0002,utt_2194f4acf78658872aa5,21735,http://datos.bcn.cl/recurso/cl/documento/706988,329,pending,,,0,,,,[],[],0,0,0,0
utt_2194f4acf78658872aa5::p0003,utt_2194f4acf78658872aa5,21735,http://datos.bcn.cl/recurso/cl/documento/706988,330,pending,,,0,,,,[],[],0,0,0,0
utt_2194f4acf78658872aa5::p0004-p0005,utt_2194f4acf78658872aa5,21735,http://datos.bcn.cl/recurso/cl/documento/706988,331,pending,,,0,,,,[],[],0,0,0,0
utt_2194f4acf78658872aa5::p0006-p0007,utt_2194f4acf78658872aa5,21735,http://datos.bcn.cl/recurso/cl/documento/706988,332,pending,,,0,,,,[],[],0,0,0,0
utt_2194f4acf78658872aa5::p0008-p0009,utt_2194f4acf78658872aa5,21735,http://datos.bcn.cl/recurso/cl/documento/706988,333,pending,,,0,,,,[],[],0,0,0,0
utt_2194f4acf78658872aa5::p0010-p0011,utt_2194f4acf78658872aa5,21735,http://datos.bcn.cl/recurso/cl/documento/706988,334,pending,,,0,,,,[],[],0,0,0,0
utt_2743b88f123922e43c25::p0001-p0002,utt_2743b88f123922e43c25,21735,http://datos.bcn.cl/recurso/cl/documento/706988,335,pending,,,0,,,,[],[],0,0,0,0
utt_2743b88f123922e43c25::p0003,utt_2743b88f123922e43c25,21735,http://datos.bcn.cl/recurso/cl/documento/706988,336,pending,,,0,,,,[],[],0,0,0,0
utt_2743b88f123922e43c25::p0004-p0005,utt_2743b88f123922e43c25,21735,http://datos.bcn.cl/recurso/cl/documento/706988,337,pending,,,0,,,,[],[],0,0,0,0
utt_2743b88f123922e43c25::p0006,utt_2743b88f123922e43c25,21735,http://datos.bcn.cl/recurso/cl/documento/706988,338,pending,,,0,,,,[],[],0,0,0,0
utt_2743b88f123922e43c25::p0007-p0009,utt_2743b88f123922e43c25,21735,http://datos.bcn.cl/recurso/cl/documento/706988,339,pending,,,0,,,,[],[],0,0,0,0
utt_2743b88f123922e43c25::p0010-p0013,utt_2743b88f123922e43c25,21735,http://datos.bcn.cl/recurso/cl/documento/706988,340,pending,,,0,,,,[],[],0,0,0,0
utt_1724ad8d7fe9c5a6f6c1::p0001-p0002,utt_1724ad8d7fe9c5a6f6c1,21735,http://datos.bcn.cl/recurso/cl/documento/706988,341,pending,,,0,,,,[],[],0,0,0,0
utt_1724ad8d7fe9c5a6f6c1::p0003,utt_1724ad8d7fe9c5a6f6c1,21735,http://datos.bcn.cl/recurso/cl/documento/706988,342,pending,,,0,,,,[],[],0,0,0,0
utt_1724ad8d7fe9c5a6f6c1::p0004,utt_1724ad8d7fe9c5a6f6c1,21735,http://datos.bcn.cl/recurso/cl/documento/706988,343,pending,,,0,,,,[],[],0,0,0,0
utt_1724ad8d7fe9c5a6f6c1::p0005,utt_1724ad8d7fe9c5a6f6c1,21735,http://datos.bcn.cl/recurso/cl/documento/706988,344,pending,,,0,,,,[],[],0,0,0,0
utt_1724ad8d7fe9c5a6f6c1::p0006,utt_1724ad8d7fe9c5a6f6c1,21735,http://datos.bcn.cl/recurso/cl/documento/706988,345,pending,,,0,,,,[],[],0,0,0,0
utt_c6b3b58fa53732ed1db3::p0001,utt_c6b3b58fa53732ed1db3,21735,http://datos.bcn.cl/recurso/cl/documento/706988,346,pending,,,0,,,,[],[],0,0,0,0
utt_c6b3b58fa53732ed1db3::p0002-p0004,utt_c6b3b58fa53732ed1db3,21735,http://datos.bcn.cl/recurso/cl/documento/706988,347,pending,,,0,,,,[],[],0,0,0,0
utt_c6b3b58fa53732ed1db3::p0005-p0007,utt_c6b3b58fa53732ed1db3,21735,http://datos.bcn.cl/recurso/cl/documento/706988,348,pending,,,0,,,,[],[],0,0,0,0
utt_c6b3b58fa53732ed1db3::p0008-p0009,utt_c6b3b58fa53732ed1db3,21735,http://datos.bcn.cl/recurso/cl/documento/706988,349,pending,,,0,,,,[],[],0,0,0,0
utt_66de3be2334a2c69d13e::p0001-p0002,utt_66de3be2334a2c69d13e,21735,http://datos.bcn.cl/recurso/cl/documento/706988,350,pending,,,0,,,,[],[],0,0,0,0
utt_66de3be2334a2c69d13e::p0003-p0004,utt_66de3be2334a2c69d13e,21735,http://datos.bcn.cl/recurso/cl/documento/706988,351,pending,,,0,,,,[],[],0,0,0,0
utt_66de3be2334a2c69d13e::p0005-p0007,utt_66de3be2334a2c69d13e,21735,http://datos.bcn.cl/recurso/cl/documento/706988,352,pending,,,0,,,,[],[],0,0,0,0
utt_66de3be2334a2c69d13e::p0008-p0011,utt_66de3be2334a2c69d13e,21735,http://datos.bcn.cl/recurso/cl/documento/706988,353,pending,,,0,,,,[],[],0,0,0,0
utt_33ca16adf97ab8b8a383::p0001,utt_33ca16adf97ab8b8a383,21735,http://datos.bcn.cl/recurso/cl/documento/706988,354,pending,,,0,,,,[],[],0,0,0,0
utt_33ca16adf97ab8b8a383::p0002,utt_33ca16adf97ab8b8a383,21735,http://datos.bcn.cl/recurso/cl/documento/706988,355,pending,,,0,,,,[],[],0,0,0,0
utt_33ca16adf97ab8b8a383::p0003-p0005,utt_33ca16adf97ab8b8a383,21735,http://datos.bcn.cl/recurso/cl/documento/706988,356,pending,,,0,,,,[],[],0,0,0,0
utt_33ca16adf97ab8b8a383::p0006-p0009,utt_33ca16adf97ab8b8a383,21735,http://datos.bcn.cl/recurso/cl/documento/706988,357,pending,,,0,,,,[],[],0,0,0,0
utt_33ca16adf97ab8b8a383::p0010-p0013,utt_33ca16adf97ab8b8a383,21735,http://datos.bcn.cl/recurso/cl/documento/706988,358,pending,,,0,,,,[],[],0,0,0,0
utt_c05f8f8552140d609d43::p0001,utt_c05f8f8552140d609d43,21735,http://datos.bcn.cl/recurso/cl/documento/706988,359,pending,,,0,,,,[],[],0,0,0,0
utt_c05f8f8552140d609d43::p0002-p0003,utt_c05f8f8552140d609d43,21735,http://datos.bcn.cl/recurso/cl/documento/706988,360,pending,,,0,,,,[],[],0,0,0,0
utt_c05f8f8552140d609d43::p0004-p0005,utt_c05f8f8552140d609d43,21735,http://datos.bcn.cl/recurso/cl/documento/706988,361,pending,,,0,,,,[],[],0,0,0,0
utt_c05f8f8552140d609d43::p0006,utt_c05f8f8552140d609d43,21735,http://datos.bcn.cl/recurso/cl/documento/706988,362,pending,,,0,,,,[],[],0,0,0,0
utt_c05f8f8552140d609d43::p0007-p0008,utt_c05f8f8552140d609d43,21735,http://datos.bcn.cl/recurso/cl/documento/706988,363,pending,,,0,,,,[],[],0,0,0,0
utt_c05f8f8552140d609d43::p0009-p0010,utt_c05f8f8552140d609d43,21735,http://datos.bcn.cl/recurso/cl/documento/706988,364,pending,,,0,,,,[],[],0,0,0,0
utt_675e600283f378cf65c4::p0001-p0003,utt_675e600283f378cf65c4,21735,http://datos.bcn.cl/recurso/cl/documento/706988,365,pending,,,0,,,,[],[],0,0,0,0
utt_675e600283f378cf65c4::p0004-p0005,utt_675e600283f378cf65c4,21735,http://datos.bcn.cl/recurso/cl/documento/706988,366,pending,,,0,,,,[],[],0,0,0,0
utt_675e600283f378cf65c4::p0006-p0009,utt_675e600283f378cf65c4,21735,http://datos.bcn.cl/recurso/cl/documento/706988,367,pending,,,0,,,,[],[],0,0,0,0
utt_26a7e9c16a8e53f39e0f::p0001-p0005,utt_26a7e9c16a8e53f39e0f,21735,http://datos.bcn.cl/recurso/cl/documento/706988,368,pending,,,0,,,,[],[],0,0,0,0
utt_26a7e9c16a8e53f39e0f::p0006-p0007,utt_26a7e9c16a8e53f39e0f,21735,http://datos.bcn.cl/recurso/cl/documento/706988,369,pending,,,0,,,,[],[],0,0,0,0
utt_26a7e9c16a8e53f39e0f::p0008-p0009,utt_26a7e9c16a8e53f39e0f,21735,http://datos.bcn.cl/recurso/cl/documento/706988,370,pending,,,0,,,,[],[],0,0,0,0
utt_26a7e9c16a8e53f39e0f::p0010,utt_26a7e9c16a8e53f39e0f,21735,http://datos.bcn.cl/recurso/cl/documento/706988,371,pending,,,0,,,,[],[],0,0,0,0
utt_26a7e9c16a8e53f39e0f::p0011-p0012,utt_26a7e9c16a8e53f39e0f,21735,http://datos.bcn.cl/recurso/cl/documento/706988,372,pending,,,0,,,,[],[],0,0,0,0
utt_50c75c606c5355debc96::p0001-p0002,utt_50c75c606c5355debc96,21735,http://datos.bcn.cl/recurso/cl/documento/706988,373,pending,,,0,,,,[],[],0,0,0,0
utt_32f5ed0a43cd5f4159fe::p0001,utt_32f5ed0a43cd5f4159fe,21735,http://datos.bcn.cl/recurso/cl/documento/706988,374,pending,,,0,,,,[],[],0,0,0,0
utt_7be2371ab581293dc505::p0001,utt_7be2371ab581293dc505,21735,http://datos.bcn.cl/recurso/cl/documento/706988,375,pending,,,0,,,,[],[],0,0,0,0
utt_7be2371ab581293dc505::p0002-p0003,utt_7be2371ab581293dc505,21735,http://datos.bcn.cl/recurso/cl/documento/706988,376,pending,,,0,,,,[],[],0,0,0,0
utt_7be2371ab581293dc505::p0004-p0005,utt_7be2371ab581293dc505,21735,http://datos.bcn.cl/recurso/cl/documento/706988,377,pending,,,0,,,,[],[],0,0,0,0
utt_7be2371ab581293dc505::p0006-p0010,utt_7be2371ab581293dc505,21735,http://datos.bcn.cl/recurso/cl/documento/706988,378,pending,,,0,,,,[],[],0,0,0,0
utt_7193121ec43992295403::p0001-p0003,utt_7193121ec43992295403,21735,http://datos.bcn.cl/recurso/cl/documento/706988,379,pending,,,0,,,,[],[],0,0,0,0
utt_7193121ec43992295403::p0004,utt_7193121ec43992295403,21735,http://datos.bcn.cl/recurso/cl/documento/706988,380,pending,,,0,,,,[],[],0,0,0,0
utt_7193121ec43992295403::p0005-p0007,utt_7193121ec43992295403,21735,http://datos.bcn.cl/recurso/cl/documento/706988,381,pending,,,0,,,,[],[],0,0,0,0
utt_7193121ec43992295403::p0008-p0009,utt_7193121ec43992295403,21735,http://datos.bcn.cl/recurso/cl/documento/706988,382,pending,,,0,,,,[],[],0,0,0,0
utt_7193121ec43992295403::p0010-p0012,utt_7193121ec43992295403,21735,http://datos.bcn.cl/recurso/cl/documento/706988,383,pending,,,0,,,,[],[],0,0,0,0
utt_e53d25d90d1af5b5fc85::p0001-p0002,utt_e53d25d90d1af5b5fc85,21735,http://datos.bcn.cl/recurso/cl/documento/706988,384,pending,,,0,,,,[],[],0,0,0,0
utt_fae3304bbab73b21de7a::p0001,utt_fae3304bbab73b21de7a,21735,http://datos.bcn.cl/recurso/cl/documento/706988,385,pending,,,0,,,,[],[],0,0,0,0
utt_2a9acebd81d4353ace3a::p0001,utt_2a9acebd81d4353ace3a,21735,http://datos.bcn.cl/recurso/cl/documento/706988,386,pending,,,0,,,,[],[],0,0,0,0
utt_eb87687f7fa41faa7efc::p0001-p0002,utt_eb87687f7fa41faa7efc,21735,http://datos.bcn.cl/recurso/cl/documento/706988,387,pending,,,0,,,,[],[],0,0,0,0
utt_22fd90004234e1219166::p0001-p0002,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,388,pending,,,0,,,,[],[],0,0,0,0
utt_22fd90004234e1219166::p0003-p0005,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,389,pending,,,0,,,,[],[],0,0,0,0
utt_22fd90004234e1219166::p0006-p0008,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,390,pending,,,0,,,,[],[],0,0,0,0
utt_22fd90004234e1219166::p0009,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,391,pending,,,0,,,,[],[],0,0,0,0
utt_22fd90004234e1219166::p0010,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,392,pending,,,0,,,,[],[],0,0,0,0
utt_22fd90004234e1219166::p0011-p0012,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,393,pending,,,0,,,,[],[],0,0,0,0
utt_22fd90004234e1219166::p0013-p0014,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,394,pending,,,0,,,,[],[],0,0,0,0
utt_22fd90004234e1219166::p0015-p0017,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,395,pending,,,0,,,,[],[],0,0,0,0
utt_22fd90004234e1219166::p0018,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,396,pending,,,0,,,,[],[],0,0,0,0
utt_22fd90004234e1219166::p0019-p0020,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,397,pending,,,0,,,,[],[],0,0,0,0
utt_22fd90004234e1219166::p0021-p0022,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,398,pending,,,0,,,,[],[],0,0,0,0
utt_22fd90004234e1219166::p0023,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,399,pending,,,0,,,,[],[],0,0,0,0
utt_22fd90004234e1219166::p0024,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,400,pending,,,0,,,,[],[],0,0,0,0
utt_22fd90004234e1219166::p0025,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,401,pending,,,0,,,,[],[],0,0,0,0
utt_22fd90004234e1219166::p0026,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,402,pending,,,0,,,,[],[],0,0,0,0
utt_22fd90004234e1219166::p0027,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,403,pending,,,0,,,,[],[],0,0,0,0
utt_22fd90004234e1219166::p0028,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,404,pending,,,0,,,,[],[],0,0,0,0
utt_22fd90004234e1219166::p0029,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,405,pending,,,0,,,,[],[],0,0,0,0
utt_22fd90004234e1219166::p0030,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,406,pending,,,0,,,,[],[],0,0,0,0
utt_22fd90004234e1219166::p0031-p0033,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,407,pending,,,0,,,,[],[],0,0,0,0
utt_4b1364d7dac7f7728cc6::p0001-p0003,utt_4b1364d7dac7f7728cc6,21735,http://datos.bcn.cl/recurso/cl/documento/706988,408,pending,,,0,,,,[],[],0,0,0,0
utt_4b1364d7dac7f7728cc6::p0004-p0005,utt_4b1364d7dac7f7728cc6,21735,http://datos.bcn.cl/recurso/cl/documento/706988,409,pending,,,0,,,,[],[],0,0,0,0
utt_4b1364d7dac7f7728cc6::p0006,utt_4b1364d7dac7f7728cc6,21735,http://datos.bcn.cl/recurso/cl/documento/706988,410,pending,,,0,,,,[],[],0,0,0,0
utt_4b1364d7dac7f7728cc6::p0007,utt_4b1364d7dac7f7728cc6,21735,http://datos.bcn.cl/recurso/cl/documento/706988,411,pending,,,0,,,,[],[],0,0,0,0
utt_4b1364d7dac7f7728cc6::p0008,utt_4b1364d7dac7f7728cc6,21735,http://datos.bcn.cl/recurso/cl/documento/706988,412,pending,,,0,,,,[],[],0,0,0,0
utt_4b1364d7dac7f7728cc6::p0009,utt_4b1364d7dac7f7728cc6,21735,http://datos.bcn.cl/recurso/cl/documento/706988,413,pending,,,0,,,,[],[],0,0,0,0
utt_4b1364d7dac7f7728cc6::p0010-p0011,utt_4b1364d7dac7f7728cc6,21735,http://datos.bcn.cl/recurso/cl/documento/706988,414,pending,,,0,,,,[],[],0,0,0,0
utt_4b1364d7dac7f7728cc6::p0012,utt_4b1364d7dac7f7728cc6,21735,http://datos.bcn.cl/recurso/cl/documento/706988,415,pending,,,0,,,,[],[],0,0,0,0
utt_4b1364d7dac7f7728cc6::p0013,utt_4b1364d7dac7f7728cc6,21735,http://datos.bcn.cl/recurso/cl/documento/706988,416,pending,,,0,,,,[],[],0,0,0,0
utt_4b1364d7dac7f7728cc6::p0014-p0016,utt_4b1364d7dac7f7728cc6,21735,http://datos.bcn.cl/recurso/cl/documento/706988,417,pending,,,0,,,,[],[],0,0,0,0
